sep=	
t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
47.19	215.67	0.98	4.89	0.98	0.26	1.38	151.38	0.00
47.29	215.67	0.00	0.00	0.00	0.40	0.05	151.38	0.00
47.39	215.67	0.00	0.00	0.00	0.18	0.72	162.70	0.00
47.49	215.67	14.66	0.00	0.00	0.15	0.46	162.70	0.00
47.69	215.67	0.00	0.00	0.00	0.18	0.67	162.70	0.00
47.79	215.67	0.00	0.00	0.00	0.12	0.46	162.70	0.00
47.89	215.67	0.00	0.00	0.00	0.24	1.64	174.02	0.00
47.99	215.67	0.00	0.00	0.98	0.38	1.59	174.02	0.00
48.09	215.67	0.00	2.93	0.00	0.20	0.77	174.02	0.00
48.29	215.67	0.00	0.00	0.00	0.23	2.00	174.02	0.00
48.39	215.67	0.00	0.00	0.00	0.43	0.51	185.34	0.00
48.59	215.67	25.42	0.00	0.00	0.11	0.77	185.34	0.00
48.69	215.67	0.00	0.00	0.00	0.23	0.41	185.34	0.00
48.79	215.67	0.00	0.00	2.93	0.35	1.69	185.34	0.00
48.99	215.67	0.98	4.89	1.96	0.37	1.59	196.66	0.00
49.09	215.67	0.00	0.00	0.00	0.18	1.64	196.66	0.00
49.29	215.67	0.00	0.00	26.39	0.35	1.69	196.66	0.00
49.39	186.00	0.00	14.66	0.00	0.33	1.33	206.43	0.00
49.49	186.00	6.84	2.93	0.00	0.30	1.43	206.43	0.00
49.59	186.00	0.00	0.00	1.96	0.18	1.84	206.43	0.00
49.69	186.00	0.00	0.00	0.00	0.47	0.46	206.43	0.00
49.79	186.00	0.98	0.00	0.00	0.24	0.41	206.43	0.00
49.99	0.00	14.66	2.93	0.98	0.29	1.28	206.43	0.00
50.09	0.00	0.00	0.00	0.98	0.23	1.64	206.43	0.00
50.19	0.00	0.00	0.00	0.00	0.55	0.61	206.43	0.00
50.29	0.00	0.00	0.00	0.98	0.30	1.28	206.43	0.00
50.39	0.00	0.00	0.00	0.00	0.38	1.84	206.43	0.00
50.49	0.00	0.00	22.48	2.93	0.38	1.59	206.43	0.00
50.59	0.00	2.93	0.00	0.00	0.12	0.36	206.43	0.00
50.69	0.00	0.00	0.00	0.00	0.23	1.64	206.43	0.00
50.79	0.00	0.00	0.00	0.00	0.56	1.89	206.43	0.00
50.89	0.00	0.00	0.00	0.00	0.40	1.89	206.43	0.00
51.09	0.00	7.82	0.00	0.00	0.18	1.59	206.43	0.00
51.19	0.00	0.00	0.00	0.00	0.47	0.31	206.43	0.00
51.29	0.00	0.00	0.00	26.39	0.27	1.18	206.43	0.00
51.39	0.00	0.00	0.00	0.00	0.12	0.41	206.43	0.00
51.49	0.00	6.84	1.96	0.00	0.33	1.38	206.43	0.00
51.59	0.00	0.00	0.00	0.00	0.18	1.79	206.43	0.00
51.79	0.00	0.98	4.89	0.98	0.29	1.38	206.43	0.00
51.89	0.00	0.00	0.00	0.00	0.30	0.10	206.43	0.00
51.99	0.00	0.00	0.00	0.00	0.32	1.54	206.43	0.00
52.09	0.00	0.00	21.51	0.00	0.21	0.61	206.43	0.00
52.19	0.00	0.00	0.00	0.00	0.14	1.54	206.43	0.00
52.29	0.00	0.98	0.00	0.00	0.00	0.46	206.43	0.00
52.59	0.00	0.00	0.00	0.98	0.46	1.89	206.43	0.00
52.69	0.00	0.00	27.37	0.00	0.14	0.36	206.43	0.00
52.79	0.00	0.00	0.00	0.00	0.21	1.84	206.43	0.00
52.99	0.00	0.00	0.00	0.00	0.27	0.92	206.43	0.00
53.09	0.00	0.00	0.00	0.00	0.33	1.48	206.43	0.00
53.19	0.00	0.00	0.00	22.48	0.12	0.36	206.43	0.00
53.29	0.00	0.98	0.00	0.00	0.24	0.67	206.43	0.00
53.39	0.00	1.96	0.00	0.00	0.29	0.41	206.43	0.00
53.59	0.00	0.00	0.00	0.00	0.27	1.43	206.43	0.00
53.69	0.00	0.00	0.00	0.98	0.59	2.25	206.43	0.00
53.79	0.00	0.00	6.84	0.00	0.14	0.31	206.43	0.00
53.89	0.00	0.00	0.00	0.00	0.17	1.59	206.43	0.00
53.99	0.00	0.00	0.00	0.00	0.35	1.54	206.43	0.00
54.09	0.00	0.00	0.00	0.00	0.41	1.89	206.43	0.00
54.29	0.00	0.00	0.00	22.48	0.00	0.31	206.43	0.00
54.39	0.00	0.00	0.00	0.00	0.12	0.15	206.43	0.00
54.59	0.00	0.00	0.00	0.98	0.33	1.38	206.43	0.00
54.69	0.00	0.00	0.00	0.00	0.29	1.43	206.43	0.00
54.79	0.00	4.89	0.98	0.00	0.40	1.79	206.43	0.00
54.89	0.00	0.00	22.48	0.00	0.12	0.31	206.43	0.00
54.99	0.00	0.00	0.00	0.00	0.20	1.54	206.43	0.00
55.09	0.00	0.00	0.00	14.66	0.29	1.28	206.43	0.00
55.19	0.00	0.00	0.00	0.00	0.43	1.95	206.43	0.00
55.29	0.00	2.93	0.00	0.00	0.33	1.48	206.43	0.00
55.39	0.00	0.00	0.00	0.00	0.17	0.51	206.43	0.00
55.49	0.00	18.57	0.00	0.00	0.17	0.46	206.43	0.00
55.69	0.00	0.00	0.00	0.00	0.12	0.41	206.43	0.00
55.79	0.00	0.00	0.00	0.00	0.37	1.74	206.43	0.00
55.99	0.00	0.00	0.00	0.00	0.12	0.36	206.43	0.00
56.09	0.00	0.00	0.00	0.00	0.23	0.10	206.43	0.00
56.19	0.00	0.00	0.00	0.00	0.00	0.31	206.43	0.00
56.29	0.00	0.00	0.00	0.00	0.20	0.72	206.43	0.00
56.49	0.00	0.00	22.48	0.00	0.21	0.61	206.43	0.00
56.59	0.00	0.00	0.00	0.00	0.14	1.54	206.43	0.00
56.69	0.00	0.00	0.00	0.00	0.00	0.41	206.43	0.00
56.79	0.00	0.00	0.00	0.00	0.14	0.36	206.43	0.00
56.89	0.00	0.00	0.00	0.00	0.35	1.64	206.43	0.00
56.99	0.00	0.00	0.00	14.66	0.41	1.74	206.43	0.00
57.09	0.00	0.00	0.00	0.00	0.12	0.31	206.43	0.00
57.19	0.00	0.00	0.00	0.00	0.23	0.51	206.43	0.00
57.29	0.00	0.00	0.00	25.42	0.29	1.18	206.43	0.00
57.39	0.00	0.00	0.00	0.00	0.41	1.79	206.43	0.00
57.49	0.00	2.93	0.00	0.00	0.35	1.69	206.43	0.00
57.59	0.00	0.00	0.00	0.00	0.24	0.77	206.43	0.00
57.69	0.00	14.66	0.00	0.00	0.11	0.20	206.43	0.00
57.79	0.00	0.00	0.00	0.00	0.27	2.05	206.43	0.00
57.89	0.00	0.00	0.00	0.00	0.12	0.31	206.43	0.00
58.09	0.00	0.00	0.98	0.98	0.44	1.89	206.43	0.00
58.19	0.00	0.00	26.39	0.00	0.14	0.31	206.43	0.00
58.29	0.00	0.00	0.00	0.00	0.18	1.64	206.43	0.00
58.39	0.00	0.00	0.00	6.84	0.29	1.28	206.43	0.00
58.49	0.00	0.00	0.00	0.00	0.43	1.95	206.43	0.00
58.69	0.00	0.98	0.00	23.46	0.14	0.41	206.43	0.00
58.79	0.00	6.84	0.00	0.00	0.18	0.51	206.43	0.00
58.99	0.00	0.00	0.00	0.00	0.12	0.41	206.43	0.00
59.09	0.00	0.00	0.00	0.00	0.38	1.84	206.43	0.00
59.19	0.00	0.00	0.00	22.48	0.41	1.74	206.43	0.00
59.29	0.00	0.98	0.00	0.00	0.24	0.97	206.43	0.00
59.39	0.00	0.00	0.00	0.00	0.20	1.89	206.43	0.00
59.49	0.00	0.00	0.00	0.00	0.00	0.20	206.43	0.00
59.59	0.00	0.00	0.00	0.00	0.32	1.48	206.43	0.00
59.69	0.00	0.98	0.00	0.00	0.33	1.54	206.43	0.00
59.79	0.00	0.00	23.46	0.00	0.23	0.67	206.43	0.00
59.89	0.00	0.00	0.00	0.00	0.14	0.41	206.43	0.00
60.09	0.00	0.00	0.00	0.00	0.14	0.36	206.43	0.00
60.29	0.00	0.00	22.48	2.93	0.38	1.59	206.43	0.00
60.49	0.00	0.00	0.00	18.57	0.15	0.56	206.43	0.00
60.59	0.00	2.93	4.89	0.98	0.29	1.38	206.43	0.00
60.69	0.00	0.00	0.00	0.00	0.30	0.05	206.43	0.00
60.79	0.00	0.00	0.00	0.00	0.33	1.59	206.43	0.00
60.89	0.00	0.00	0.00	0.98	0.26	2.35	206.43	0.00
60.99	0.00	0.00	0.00	0.00	0.47	0.61	206.43	0.00
61.09	0.00	0.00	0.00	0.00	0.14	0.51	206.43	0.00
61.19	0.00	6.84	0.98	0.00	0.30	1.28	206.43	0.00
61.29	0.00	0.00	0.00	0.00	0.38	1.84	206.43	0.00
61.39	0.00	6.84	0.98	0.00	0.32	1.38	206.43	0.00
61.49	0.00	0.00	0.00	6.84	0.00	0.05	206.43	0.00
61.59	0.00	0.00	0.00	0.00	0.24	0.72	206.43	0.00
61.69	0.00	1.96	0.00	0.00	0.30	0.41	206.43	0.00
61.79	0.00	0.00	0.00	0.00	0.12	0.31	206.43	0.00
61.89	0.00	0.00	0.00	0.00	0.29	1.43	206.43	0.00
61.99	0.00	0.00	0.00	2.93	0.44	1.95	206.43	0.00
62.19	0.00	0.00	0.00	0.00	0.23	0.31	206.43	0.00
62.29	0.00	0.00	0.00	6.84	0.32	1.43	206.43	0.00
62.39	0.00	0.00	0.00	0.00	0.33	1.54	206.43	0.00
62.49	0.00	0.98	0.00	0.00	0.37	1.69	206.43	0.00
62.59	0.00	0.00	0.98	5.87	0.38	1.59	206.43	0.00
62.69	0.00	27.37	0.00	0.00	0.15	0.77	206.43	0.00
62.79	0.00	0.00	0.00	0.00	0.14	0.51	206.43	0.00
62.89	0.00	0.00	0.00	0.00	0.14	0.77	206.43	0.00
62.99	0.00	0.00	0.00	0.00	0.38	1.84	206.43	0.00
63.09	0.00	0.98	6.84	1.96	0.37	1.59	206.43	0.00
63.29	0.00	0.00	0.98	0.00	0.21	0.61	206.43	0.00
63.39	0.00	6.84	0.98	0.00	0.29	1.33	206.43	0.00
63.59	0.00	0.00	0.00	0.00	0.37	1.69	206.43	0.00
63.69	0.00	0.00	0.00	0.98	0.65	2.20	206.43	0.00
63.89	0.00	0.00	0.00	0.00	0.18	1.54	206.43	0.00
64.09	0.00	0.00	0.00	0.00	0.30	1.43	206.43	0.00
64.29	0.00	0.00	14.66	0.00	0.20	0.61	206.43	0.00
64.39	0.00	6.84	0.00	0.00	0.15	0.36	206.43	0.00
64.49	0.00	0.00	0.00	0.00	0.12	0.51	206.43	0.00
64.59	0.00	0.00	0.00	0.00	0.14	0.41	206.43	0.00
64.69	0.00	0.00	0.00	0.00	0.38	1.84	206.43	0.00
64.89	0.00	0.00	0.00	0.00	0.18	0.41	206.43	0.00
64.99	0.00	0.00	0.00	19.55	0.18	0.61	206.43	0.00
65.19	0.00	0.00	0.00	0.00	0.24	0.00	206.43	0.00
65.39	0.00	0.00	0.00	0.00	0.26	2.00	206.43	0.00
65.49	0.00	0.00	0.00	0.00	0.11	0.20	206.43	0.00
65.69	0.00	0.00	0.00	0.00	0.35	1.48	206.43	0.00
65.79	0.00	0.00	0.00	0.00	0.26	0.92	206.43	0.00
65.89	0.00	0.00	0.00	0.00	0.33	1.48	206.43	0.00
65.99	0.00	0.98	0.00	0.00	0.18	0.56	206.43	0.00
66.09	0.00	19.55	0.00	1.96	0.15	0.77	206.43	0.00
66.19	0.00	0.00	0.00	0.00	0.02	0.46	206.43	0.00
66.29	0.00	0.00	0.00	0.00	0.12	0.36	206.43	0.00
66.39	0.00	0.00	0.00	0.00	0.37	1.74	206.43	0.00
66.49	0.00	0.00	0.00	6.84	0.38	1.59	206.43	0.00
66.59	0.00	25.42	0.00	0.00	0.11	0.77	206.43	0.00
66.69	0.00	0.00	0.00	0.00	0.00	0.31	206.43	0.00
66.89	0.33	0.00	0.00	0.00	0.32	0.00	206.45	0.00
67.09	0.33	23.46	0.00	0.00	0.12	1.54	206.45	0.00
67.19	0.33	0.00	0.00	2.93	0.00	0.36	206.45	0.00
67.29	0.33	0.00	0.00	0.00	0.26	1.02	206.45	0.00
67.39	0.33	26.39	1.96	0.00	0.29	1.33	206.46	0.00
67.49	0.33	0.00	0.00	0.00	0.38	1.84	206.46	0.00
67.59	0.33	0.00	0.00	0.00	0.27	1.33	206.46	0.00
67.69	0.33	0.00	0.00	0.98	0.00	0.20	206.46	0.00
67.89	0.33	4.89	0.00	0.00	0.27	0.82	206.48	0.00
67.99	0.33	0.00	0.00	0.00	0.06	0.10	206.48	0.00
68.09	0.33	0.00	0.00	0.00	0.30	1.43	206.48	0.00
68.19	0.33	0.00	0.00	0.98	0.64	2.25	206.48	0.00
68.29	0.33	0.98	26.39	0.00	0.14	0.31	206.48	0.00
68.39	0.33	0.00	0.00	0.00	0.21	1.64	206.50	0.00
68.49	0.33	0.00	0.00	26.39	0.29	1.33	206.50	0.00
68.59	0.33	0.00	0.00	0.00	0.35	1.54	206.50	0.00
68.69	0.33	0.98	0.00	0.00	0.38	1.79	206.50	0.00
68.79	0.33	0.00	22.48	0.00	0.21	0.61	206.50	0.00
68.89	0.33	0.00	0.00	0.00	0.09	1.23	206.52	0.00
68.99	0.33	0.00	0.00	0.00	0.46	0.41	206.52	0.00
69.19	0.33	0.00	0.00	0.00	0.38	1.79	206.52	0.00
69.29	0.33	0.00	6.84	4.89	0.38	1.59	206.52	0.00
69.39	0.33	0.00	0.00	0.00	0.17	1.59	206.53	0.00
69.49	0.33	0.00	0.00	2.93	0.00	0.20	206.53	0.00
69.59	0.33	0.00	6.84	0.98	0.32	1.43	206.53	0.00
69.79	0.33	0.00	0.00	0.00	0.33	1.59	206.53	0.00
69.89	57.00	21.51	0.00	0.00	0.14	0.77	209.53	0.00
70.09	57.00	0.00	0.00	0.00	0.15	0.51	209.53	0.00
70.19	57.00	0.00	0.00	0.00	0.17	1.74	209.53	0.00
70.39	220.67	28.35	2.93	0.00	0.38	1.64	221.11	0.00
70.49	220.67	0.00	0.00	6.84	0.00	0.41	221.11	0.00
70.59	220.67	0.00	6.84	0.00	0.17	0.51	221.11	0.00
70.69	220.67	0.00	0.00	0.00	0.38	0.82	221.11	0.00
70.89	220.67	0.00	0.00	0.00	0.15	0.77	232.70	0.00
70.99	220.67	0.00	0.98	0.98	0.59	2.20	232.70	0.00
71.09	220.67	0.00	2.93	0.00	0.14	0.46	232.70	0.00
71.19	220.67	0.00	0.00	0.00	0.17	0.56	232.70	0.00
71.29	220.67	0.00	0.00	0.00	0.47	1.95	232.70	0.00
71.39	220.67	0.00	0.00	0.00	0.24	0.87	244.28	0.00
71.49	220.67	2.93	4.89	0.98	0.38	1.64	244.28	0.00
71.59	220.67	0.00	0.00	0.00	0.21	0.61	244.28	0.00
71.69	220.67	0.00	0.00	6.84	0.00	0.00	244.28	0.00
71.79	220.67	0.00	8.80	0.00	0.40	1.79	244.28	0.00
71.89	220.67	22.48	0.00	0.00	0.20	0.77	255.87	0.00
71.99	220.67	0.98	0.00	0.00	0.35	0.41	255.87	0.00
72.09	220.67	0.00	0.00	21.51	0.18	0.56	255.87	0.00
72.19	220.67	0.00	0.00	0.00	0.21	0.72	255.87	0.00
72.29	220.67	0.00	0.00	0.00	0.24	0.97	255.87	0.00
72.39	220.67	0.00	0.00	0.98	0.55	1.28	267.45	0.00
72.49	220.67	0.00	0.00	0.00	0.17	0.67	267.45	0.00
72.59	220.67	0.98	21.51	0.00	0.20	0.51	267.45	0.00
72.69	220.67	14.66	0.00	0.00	0.15	0.46	267.45	0.00
72.79	220.67	0.98	0.00	0.00	0.35	1.64	267.45	0.00
72.89	163.67	0.00	0.00	0.00	0.49	1.28	276.05	0.00
72.99	163.67	0.00	0.00	0.00	0.24	1.13	276.05	0.00
73.09	163.67	0.00	22.48	0.00	0.21	0.61	276.05	0.00
73.29	163.67	0.98	0.00	0.00	0.38	0.82	276.05	0.00
73.39	0.00	0.00	0.00	0.98	0.00	0.36	276.05	0.00
73.49	0.00	0.00	0.00	0.00	0.37	1.69	276.05	0.00
73.69	0.00	2.93	0.00	0.00	0.11	0.15	276.05	0.00
73.79	0.00	0.00	0.00	0.00	0.17	0.82	276.05	0.00
73.89	0.00	0.00	0.00	0.00	0.30	0.00	276.05	0.00
73.99	0.00	0.00	0.00	0.00	0.35	1.69	276.05	0.00
74.09	0.00	2.93	0.00	0.00	0.21	0.72	276.05	0.00
74.19	0.00	0.00	0.00	0.00	0.15	0.46	276.05	0.00
74.29	0.00	0.00	0.00	0.00	0.00	0.31	276.05	0.00
74.39	0.00	0.00	0.00	0.00	0.14	0.31	276.05	0.00
74.49	0.00	0.00	0.00	0.00	0.33	1.59	276.05	0.00
74.59	0.00	0.00	0.00	0.98	0.59	2.20	276.05	0.00
74.69	0.00	0.00	6.84	0.00	0.14	0.31	276.05	0.00
74.79	0.00	0.00	0.00	0.00	0.11	0.77	276.05	0.00
74.99	0.00	0.00	0.00	0.00	0.38	1.79	276.05	0.00
75.09	0.00	26.39	2.93	0.00	0.29	1.33	276.05	0.00
75.29	0.00	0.00	0.00	0.00	0.09	0.15	276.05	0.00
75.39	0.00	0.00	0.00	0.00	0.18	0.77	276.05	0.00
75.49	0.00	0.00	0.00	0.00	0.18	1.89	276.05	0.00
75.59	0.00	0.00	0.00	0.00	0.35	1.64	276.05	0.00
75.69	0.00	22.48	0.00	0.00	0.14	0.56	276.05	0.00
75.79	0.00	0.00	0.00	0.00	0.55	0.51	276.05	0.00
75.89	0.00	0.00	0.00	0.00	0.14	0.51	276.05	0.00
75.99	0.00	0.00	0.00	0.00	0.14	0.77	276.05	0.00
76.09	0.00	0.00	0.00	0.00	0.38	1.84	276.05	0.00
76.29	0.00	0.00	0.00	0.98	0.17	1.59	276.05	0.00
76.49	0.00	0.00	26.39	3.91	0.29	1.38	276.05	0.00
76.59	0.00	0.00	0.00	0.00	0.32	1.43	276.05	0.00
76.79	0.00	0.00	23.46	0.00	0.21	0.67	276.05	0.00
76.89	0.00	0.00	0.00	0.98	0.11	0.41	276.05	0.00
77.09	0.00	0.00	0.00	0.00	0.14	0.41	276.05	0.00
77.19	0.00	0.00	0.00	0.00	0.38	1.79	276.05	0.00
77.29	0.00	0.98	0.98	4.89	0.38	1.59	276.05	0.00
77.39	0.00	26.39	0.00	0.00	0.11	0.36	276.05	0.00
77.49	0.00	0.00	0.00	0.00	0.49	0.61	276.05	0.00
77.59	0.00	0.00	14.66	2.93	0.29	1.38	276.05	0.00
77.69	0.00	0.00	0.00	0.00	0.32	1.43	276.05	0.00
77.79	0.00	0.00	0.00	0.00	0.32	1.54	276.05	0.00
77.89	0.00	0.98	23.46	0.00	0.23	0.67	276.05	0.00
77.99	0.00	0.00	0.00	0.00	0.15	0.82	276.05	0.00
78.19	0.00	0.00	0.00	0.00	0.14	0.46	276.05	0.00
78.29	0.00	0.00	0.00	0.00	0.38	1.79	276.05	0.00
78.49	0.00	26.39	0.00	0.00	0.26	0.97	276.05	0.00
78.59	0.00	0.00	0.00	0.00	0.21	1.64	276.05	0.00
78.69	0.00	0.00	0.00	0.00	0.00	0.31	276.05	0.00
78.79	0.00	0.00	0.00	0.00	0.33	1.54	276.05	0.00
78.89	0.00	0.98	0.00	0.00	0.33	1.54	276.05	0.00
79.09	0.00	19.55	0.00	0.00	0.14	0.77	276.05	0.00
79.19	0.00	0.00	0.00	0.00	0.24	0.51	276.05	0.00
79.39	0.00	0.00	0.00	0.00	0.35	1.64	276.05	0.00
79.49	0.00	0.00	0.00	6.84	0.41	1.74	276.05	0.00
79.69	0.00	0.00	0.00	0.00	0.23	0.41	276.05	0.00
79.89	0.00	0.00	0.00	0.00	0.35	1.59	276.05	0.00
79.99	0.00	0.98	0.00	0.00	0.35	1.74	276.05	0.00
80.19	0.00	6.84	0.00	0.00	0.11	0.20	276.05	0.00
80.29	0.00	0.00	0.00	0.00	0.00	0.26	276.05	0.00
80.39	0.00	0.00	2.93	4.89	0.29	1.28	276.05	0.00
80.49	0.00	0.00	0.00	0.00	0.38	1.74	276.05	0.00
80.59	0.00	0.00	0.00	4.89	0.38	1.59	276.05	0.00
80.79	0.00	0.00	0.00	0.00	0.00	0.31	276.05	0.00
80.89	0.00	0.00	28.35	1.96	0.29	1.38	276.05	0.00
80.99	0.00	0.00	0.00	0.00	0.30	0.00	276.05	0.00
81.09	0.00	0.00	0.00	0.00	0.33	1.48	276.05	0.00
81.19	0.00	20.53	0.00	0.00	0.14	0.46	276.05	0.00
81.39	0.00	0.00	0.00	0.00	0.15	0.46	276.05	0.00
81.49	0.00	0.00	0.00	0.00	0.15	2.00	276.05	0.00
81.59	0.00	0.00	0.00	0.00	0.35	1.64	276.05	0.00
81.69	0.00	0.98	4.89	0.98	0.37	1.59	276.05	0.00
81.79	0.00	0.00	0.00	0.00	0.18	1.59	276.05	0.00
81.89	0.00	0.00	0.00	6.84	0.02	0.46	276.05	0.00
81.99	0.00	26.39	1.96	0.00	0.29	1.33	276.05	0.00
82.09	0.00	0.00	0.00	0.00	0.00	0.00	276.05	0.00
82.19	0.00	0.00	0.00	0.00	0.37	1.64	276.05	0.00
82.29	0.00	0.00	0.00	0.00	0.21	2.00	276.05	0.00
82.39	0.00	0.00	0.00	27.37	0.12	0.26	276.05	0.00
82.49	0.00	0.00	0.00	0.00	0.14	0.56	276.05	0.00
82.59	0.00	0.00	0.00	0.00	0.47	1.79	276.05	0.00
82.69	0.00	0.00	0.00	0.00	0.40	1.89	276.05	0.00
82.89	0.00	0.00	0.00	2.93	0.00	0.05	276.05	0.00
82.99	0.00	0.00	0.00	0.00	0.24	0.67	276.05	0.00
83.19	0.00	0.00	0.00	0.00	0.00	0.00	276.05	0.00
83.29	0.00	0.00	0.00	0.00	0.37	1.74	276.05	0.00
83.39	0.00	22.48	2.93	0.00	0.32	1.43	276.05	0.00
83.49	0.00	0.00	0.00	14.66	0.00	0.00	276.05	0.00
83.59	0.00	0.00	0.00	0.00	0.11	0.20	276.05	0.00
83.69	0.00	0.00	0.00	0.00	0.14	1.59	276.05	0.00
83.79	0.00	0.00	0.00	0.00	0.35	1.69	276.05	0.00
83.89	0.00	0.00	28.35	1.96	0.38	1.54	276.05	0.00
83.99	0.00	0.00	0.00	0.00	0.17	1.64	276.05	0.00
84.09	0.00	0.00	0.00	2.93	0.00	0.20	276.05	0.00
84.29	0.00	0.00	0.00	0.00	0.32	1.43	276.05	0.00
84.49	0.00	0.00	21.51	0.00	0.21	0.56	276.05	0.00
84.59	0.00	0.00	0.00	0.00	0.15	1.43	276.05	0.00
84.69	0.00	0.00	0.00	0.00	0.00	0.10	276.05	0.00
84.79	0.00	0.00	0.00	0.00	0.12	0.31	276.05	0.00
84.89	0.00	0.00	0.00	0.00	0.32	1.48	276.05	0.00
84.99	0.00	1.96	0.00	0.00	0.38	1.79	276.05	0.00
85.09	0.00	0.00	0.98	0.00	0.09	0.20	276.05	0.00
85.19	0.00	0.00	0.00	0.00	0.21	1.64	276.05	0.00
85.29	0.00	0.00	0.00	6.84	0.29	1.28	276.05	0.00
85.39	0.00	0.00	0.00	0.00	0.43	1.89	276.05	0.00
85.49	0.00	2.93	0.98	0.00	0.32	1.48	276.05	0.00
85.59	0.00	0.00	0.00	0.00	0.14	0.36	276.05	0.00
85.69	0.00	14.66	0.00	0.00	0.15	0.36	276.05	0.00
85.79	0.00	0.98	0.00	0.00	0.24	0.46	276.05	0.00
85.89	0.00	0.00	0.00	0.00	0.12	0.31	276.05	0.00
86.09	0.00	0.00	0.00	22.48	0.41	1.69	276.05	0.00
86.19	0.00	0.98	0.00	0.00	0.11	0.20	276.05	0.00
86.29	0.00	0.00	0.00	0.00	0.23	0.41	276.05	0.00
86.39	0.00	0.00	0.00	5.87	0.30	1.38	276.05	0.00
86.49	0.00	0.00	0.00	0.00	0.29	1.38	276.05	0.00
86.59	0.00	0.00	0.00	0.00	0.32	1.54	276.05	0.00
86.79	0.00	26.39	0.00	0.00	0.15	0.36	276.05	0.00
86.89	0.00	0.00	0.00	0.00	0.12	0.51	276.05	0.00
87.09	0.00	0.00	0.00	0.00	0.38	1.74	276.05	0.00
87.19	0.00	0.00	6.84	4.89	0.37	1.59	276.05	0.00
87.29	0.00	0.00	0.00	0.00	0.17	1.59	276.05	0.00
87.39	0.00	0.00	0.00	0.98	0.00	0.20	276.05	0.00
87.49	0.00	0.00	6.84	0.98	0.29	1.33	276.05	0.00
87.69	0.00	0.00	0.00	0.00	0.32	1.54	276.05	0.00
87.79	0.00	22.48	0.00	0.00	0.14	0.46	276.05	0.00
87.89	0.00	0.00	0.00	0.00	0.49	0.41	276.05	0.00
87.99	0.00	0.00	0.00	0.00	0.14	0.46	276.05	0.00
88.09	0.00	0.00	0.00	0.00	0.12	1.59	276.05	0.00
88.19	0.00	0.00	0.00	0.00	0.38	0.41	276.05	0.00
88.39	0.00	0.00	0.00	0.00	0.17	0.41	276.05	0.00
88.49	0.00	0.00	0.00	19.55	0.18	0.61	276.05	0.00
88.59	0.00	6.84	4.89	0.98	0.29	1.33	276.05	0.00
88.69	0.00	0.00	0.00	0.00	0.30	0.00	276.05	0.00
88.79	0.00	0.00	0.00	0.00	0.33	1.59	276.05	0.00
88.99	0.00	0.00	0.00	0.98	0.24	0.46	276.05	0.00
89.09	0.00	0.00	0.00	0.00	0.14	0.46	276.05	0.00
89.29	0.00	0.00	0.00	0.00	0.35	1.69	276.05	0.00
89.39	0.00	0.00	4.89	0.98	0.37	1.48	276.05	0.00
89.59	0.00	0.00	0.00	0.00	0.08	0.05	276.05	0.00
89.79	0.00	0.00	0.00	0.00	0.14	1.59	276.05	0.00
89.89	0.00	0.00	0.00	0.00	0.33	1.59	276.05	0.00
89.99	0.00	0.98	6.84	1.96	0.29	1.38	276.05	0.00
90.09	0.00	0.00	0.00	0.00	0.00	0.05	276.05	0.00
90.19	0.00	0.00	0.00	0.00	0.14	0.46	276.05	0.00
90.39	0.33	0.00	0.00	0.00	0.33	1.64	276.06	0.00
90.49	0.33	0.98	6.84	1.96	0.35	1.54	276.06	0.00
90.59	0.33	0.00	0.00	0.00	0.17	0.31	276.06	0.00
90.69	0.33	0.00	0.00	18.57	0.15	0.51	276.06	0.00
90.79	0.33	0.00	4.89	0.98	0.29	1.33	276.06	0.00
90.89	0.33	0.00	0.00	0.00	0.29	0.00	276.08	0.00
90.99	0.33	0.00	0.00	0.00	0.32	1.59	276.08	0.00
91.09	0.33	6.84	0.00	0.00	0.12	0.26	276.08	0.00
91.19	0.33	0.00	0.00	0.98	0.47	0.46	276.08	0.00
91.29	0.33	0.00	0.00	0.00	0.18	0.82	276.08	0.00
91.39	0.33	0.00	26.39	2.93	0.27	1.23	276.10	0.00
91.49	0.33	0.00	0.00	0.00	0.38	1.74	276.10	0.00
91.59	0.33	0.00	0.00	5.87	0.35	1.59	276.10	0.00
91.69	0.33	22.48	0.00	0.00	0.11	0.36	276.10	0.00
91.79	0.33	0.00	0.00	0.00	0.47	0.51	276.10	0.00
91.89	0.33	0.00	0.00	5.87	0.29	1.28	276.11	0.00
91.99	0.33	0.00	0.00	0.00	0.33	1.59	276.11	0.00
92.09	0.33	0.98	0.98	0.00	0.30	1.48	276.11	0.00
92.19	0.33	0.98	6.84	0.00	0.18	0.61	276.11	0.00
92.29	0.33	19.55	0.00	0.00	0.14	1.48	276.11	0.00
92.39	0.33	0.98	0.00	0.00	0.00	0.31	276.13	0.00
92.59	0.33	0.00	0.00	0.00	0.33	1.69	276.13	0.00
92.79	0.33	0.00	23.46	0.00	0.21	0.87	276.13	0.00
92.89	0.33	0.00	0.00	0.00	0.18	0.82	276.15	0.00
92.99	0.33	1.96	0.00	0.00	0.24	0.20	276.15	0.00
93.09	0.33	0.00	0.00	0.00	0.40	1.84	276.15	0.00
93.19	0.33	0.00	0.00	0.00	0.32	1.43	276.15	0.00
